e70c4664-4450-4133-bbe5-052ac79d9bfc,DS,1659772092967
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.4981,7.4242,3.3568,-0.2075,-0.0753,-0.0381,-46.0297,-22.8104,40.7196,-0.0000,-0.0000,-0.0000,0.0000,-2.1882,1.0533,-0.0221,1.0000
1.4576,2.2720,9.4998,-0.1334,0.1218,-0.5362,-42.0715,28.3661,-6.9229,-0.0000,-0.0000,-0.0000,0.0000,-1.2655,0.2616,0.1468,1.0000
0.6932,4.3157,7.5529,0.0873,0.0091,-0.1565,-47.0306,19.5358,-3.3707,-0.0000,-0.0000,-0.0000,0.0000,-1.4060,0.5613,-0.0319,1.0000
-5.4382,2.5117,7.5727,1.0448,-1.6594,0.3356,-41.8732,20.5475,-19.1254,-0.0000,-0.0000,-0.0000,0.0000,-1.3060,0.5906,0.2885,1.0000
-0.9074,4.4451,8.1085,-0.0262,-0.0710,-0.0042,-43.9011,22.7829,-14.5721,-0.0000,-0.0000,-0.0000,0.0000,-1.1962,0.5603,0.1540,1.0000
-0.9817,4.6838,7.9736,0.0558,-0.0033,-0.0266,-42.2379,20.8923,-9.8221,-0.0000,-0.0000,-0.0000,0.0000,-1.1851,0.5866,0.1404,1.0000
-0.3702,5.0551,7.5236,0.0498,-0.0210,-0.0843,-45.2774,21.9452,-8.1970,-0.0000,-0.0000,-0.0000,0.0000,-1.1788,0.6120,0.0887,1.0000
-1.1086,4.6736,7.3032,-0.0411,-0.0112,0.1019,-45.2667,20.6070,-8.1635,-0.0000,-0.0000,-0.0000,0.0000,-1.1458,0.5993,0.0774,1.0000
-1.0756,4.4668,7.3103,-0.0669,0.0463,0.0322,-51.0559,5.2185,-3.2639,-0.0000,-0.0000,-0.0000,0.0000,-1.5119,0.5910,0.1033,1.0000
-0.8597,4.9775,7.5988,0.0296,0.0536,0.0429,-51.5533,7.0969,-2.1957,-0.0000,-0.0000,-0.0000,0.0000,-1.4787,0.5864,0.1032,1.0000
-0.8509,5.1515,7.4106,-0.0993,-0.0120,0.1008,-47.6120,12.9929,-4.3488,-0.0000,-0.0000,-0.0000,0.0000,-1.3425,0.6041,0.0761,1.0000
-0.4744,4.8946,7.4570,-0.0328,-0.0250,0.0291,-48.9014,14.7049,-3.6728,-0.0000,-0.0000,-0.0000,0.0000,-1.2957,0.5890,0.0488,1.0000
-0.4122,5.0828,7.5223,-0.0511,0.0003,0.0710,-47.4014,15.5075,-2.3758,-0.0000,-0.0000,-0.0000,0.0000,-1.2789,0.5917,0.0427,1.0000
-0.2658,4.9352,7.4792,0.0428,0.0054,0.0399,-48.2193,18.0939,-2.0111,-0.0000,-0.0000,-0.0000,0.0000,-1.2486,0.5935,0.0273,1.0000
-0.7969,4.4310,8.7291,1.2319,0.5389,-0.6259,-47.1741,19.7083,-7.1365,-0.0000,-0.0000,-0.0000,0.0000,-1.3638,0.6650,0.3027,1.0000
-0.1322,3.0706,6.9814,-0.2233,-0.0157,0.0367,-45.6207,22.6303,-4.0131,-0.0000,-0.0000,-0.0000,0.0000,-1.1326,0.4397,0.0472,1.0000
-0.5932,3.6082,8.4700,0.0354,0.0387,0.1053,-45.3110,22.5464,-2.1240,-0.0000,-0.0000,-0.0000,0.0000,-1.1028,0.4420,0.0256,1.0000
-0.6694,4.0447,7.8371,-0.0437,-0.0061,0.2221,-45.3705,21.2952,-4.1229,-0.0000,-0.0000,-0.0000,0.0000,-1.1002,0.4672,0.0071,1.0000
-0.0182,4.2197,8.1692,0.0746,-0.0578,-0.0114,-46.0083,21.6812,-4.3747,-0.0000,-0.0000,-0.0000,0.0000,-1.1329,0.4890,-0.0126,1.0000
0.0187,4.3867,8.4066,0.0096,0.0148,0.1049,-46.2463,20.3293,-2.4673,-0.0000,-0.0000,-0.0000,0.0000,-1.1281,0.5241,-0.0265,1.0000
0.1212,4.8267,7.7914,0.0424,-0.0517,-0.0668,-47.8958,19.2963,-5.2658,-0.0000,-0.0000,-0.0000,0.0000,-1.1851,0.5528,-0.0030,1.0000
-0.1913,4.9083,7.4429,-0.0377,0.0395,0.0495,-46.6766,17.7505,-8.1268,-0.0000,-0.0000,-0.0000,0.0000,-1.1886,0.5605,0.0071,1.0000
-0.5739,4.7350,7.6343,0.1317,-0.0233,-0.0670,-47.1359,16.8884,-10.4477,-0.0000,-0.0000,-0.0000,0.0000,-1.2641,0.6062,0.1097,1.0000
-1.6834,5.7673,6.4847,-0.0765,-0.1716,-0.0709,-52.5009,11.3007,-10.7452,-0.0000,-0.0000,-0.0000,0.0000,-1.4185,0.7301,0.2042,1.0000
-1.3392,6.0422,5.7599,-0.2700,-0.0930,-0.0617,-52.2659,9.9503,-7.7744,-0.0000,-0.0000,-0.0000,0.0000,-1.4208,0.6782,0.1454,1.0000
