a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659769403376
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.2256,-8.6096,9.0639,0.4838,0.5340,-1.7472,28.2761,27.6245,17.7887,-0.0000,-0.0000,-0.0000,0.0000,0.9574,0.0311,0.2718,1.0000
1.5704,2.0374,8.1078,0.1930,0.0695,-0.1471,-9.7626,45.8786,2.3117,-0.0000,-0.0000,-0.0000,0.0000,0.0608,0.0861,-0.4036,1.0000
2.4252,0.4038,9.5543,0.0705,0.2378,-0.2601,-2.7924,45.1050,0.4303,-0.0000,-0.0000,-0.0000,0.0000,0.1265,0.0635,-0.3360,1.0000
-0.8050,-0.2718,7.6976,-0.6795,0.9473,-0.5136,8.9401,42.4896,7.2525,-0.0000,-0.0000,-0.0000,0.0000,0.3126,-0.0892,-0.1403,1.0000
2.6777,2.2281,6.8169,0.8247,1.1167,0.8372,-14.5432,44.1498,-0.5890,-0.0000,-0.0000,-0.0000,0.0000,-0.1155,0.1507,-0.3070,1.0000
1.4719,2.2964,8.0978,0.1813,-0.9840,-0.7426,-14.2853,40.9225,-8.3130,-0.0000,-0.0000,-0.0000,0.0000,-0.0203,0.2711,-0.1514,1.0000
1.7799,2.5490,8.8747,-0.0947,0.0589,0.1394,-14.8041,41.5207,-7.1594,-0.0000,-0.0000,-0.0000,0.0000,-0.0890,0.2907,-0.2185,1.0000
2.4615,2.4133,8.8069,0.3783,0.1366,-0.1344,-10.3302,43.3350,-7.1167,-0.0000,-0.0000,-0.0000,0.0000,0.0380,0.2755,-0.2319,1.0000
3.7336,2.2110,9.0770,-0.1756,-0.0935,0.2374,-7.7957,44.3634,-10.5774,-0.0000,-0.0000,-0.0000,0.0000,0.1430,0.2979,-0.2771,1.0000
3.3182,3.1272,8.1150,0.4838,0.2421,0.4015,-5.5130,43.5913,-12.7808,-0.0000,-0.0000,-0.0000,0.0000,0.1890,0.3206,-0.3074,1.0000
3.0261,3.2756,8.1980,-0.1234,0.2677,0.0627,-1.5869,41.7038,-14.2303,-0.0000,-0.0000,-0.0000,0.0000,0.3082,0.4287,-0.2413,1.0000
3.1386,2.9568,9.4449,-0.0851,-0.2980,-0.1908,-4.1214,43.1091,-13.9816,-0.0000,-0.0000,-0.0000,0.0000,0.2591,0.3712,-0.3106,1.0000
3.4846,3.4907,6.8704,-0.0467,0.1356,-0.0108,-6.1142,43.8049,-15.4984,-0.0000,-0.0000,-0.0000,0.0000,0.2917,0.4477,-0.4161,1.0000
2.6682,3.8502,7.0300,0.0396,-0.0370,-0.0704,-7.7927,41.1682,-14.5142,-0.0000,-0.0000,-0.0000,0.0000,0.2094,0.4513,-0.3077,1.0000
