a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,DS,1659768442519
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.4164,6.3398,6.9961,0.1855,0.1281,-0.0609,-40.5045,27.2873,-8.4320,-0.0000,-0.0000,-0.0000,0.0000,-0.8768,0.7738,0.0070,1.0000
3.2224,6.8059,1.1215,1.0654,0.3997,0.3141,-12.8296,36.0519,-36.9873,-0.0000,-0.0000,-0.0000,0.0000,0.5617,1.2138,-0.9428,1.0000
4.8645,6.3007,3.3649,-0.8222,0.1068,-0.2941,1.3977,45.3522,-30.9189,-0.0000,-0.0000,-0.0000,0.0000,0.7306,0.9216,-0.9438,1.0000
3.8537,6.3594,4.8708,0.0225,-0.1670,0.0787,-2.3285,46.2631,-28.9871,-0.0000,-0.0000,-0.0000,0.0000,0.5589,0.8666,-0.9088,1.0000
6.0217,5.6994,3.6992,-2.0579,-1.5401,-2.9488,-17.0105,48.3063,-22.6883,-0.0000,-0.0000,-0.0000,0.0000,0.5171,0.8928,-0.9753,1.0000
-0.2117,6.3833,7.2530,-0.0563,0.0812,0.0329,-44.8380,25.5478,0.1877,-0.0000,-0.0000,-0.0000,0.0000,-1.0864,0.7941,-0.1094,1.0000
-1.2787,6.8601,5.8971,-0.3247,0.9409,0.3652,-44.4229,22.6212,-0.1999,-0.0000,-0.0000,-0.0000,0.0000,-1.2325,0.8871,-0.1359,1.0000
0.8450,7.2855,2.3102,0.8992,-0.5196,-0.3293,-25.2823,43.7195,-21.9879,-0.0000,-0.0000,-0.0000,0.0000,0.1041,1.0200,-0.7708,1.0000
5.6342,6.7975,1.1598,-0.2480,0.1526,-0.0449,-17.4347,46.6400,-21.4066,-0.0000,-0.0000,-0.0000,0.0000,0.1607,0.9718,-0.9729,1.0000
6.1525,6.6554,4.6019,1.0132,-0.0839,-0.5317,-17.1738,48.8632,-18.6447,-0.0000,-0.0000,-0.0000,0.0000,0.1377,0.8479,-0.9254,1.0000
3.8445,6.5082,2.7611,-0.5474,0.0493,0.0883,-16.6534,46.9925,-16.2674,-0.0000,-0.0000,-0.0000,0.0000,-0.0524,0.7877,-0.7780,1.0000
4.4048,5.9823,2.5389,0.0577,-0.2437,0.1394,-13.0463,46.8201,-18.5059,-0.0000,-0.0000,-0.0000,0.0000,0.0930,0.7757,-0.9065,1.0000
5.3098,6.2169,3.8098,0.2004,0.0503,0.1170,-16.3635,48.9502,-15.9286,-0.0000,-0.0000,-0.0000,0.0000,0.0505,0.7841,-0.9305,1.0000
4.0045,6.2137,2.8154,-0.3940,-0.1062,0.0723,-21.2143,47.4854,-13.8275,-0.0000,-0.0000,-0.0000,0.0000,0.0881,0.8439,-0.9879,1.0000
3.6721,6.4016,3.0117,-0.1937,-0.0168,0.2726,-25.7721,49.1516,-12.1063,-0.0000,-0.0000,-0.0000,0.0000,-0.0310,0.8788,-0.9899,1.0000
3.7631,6.1754,2.4283,-0.3386,-0.0828,-0.0470,-23.1110,47.8897,-13.7863,-0.0000,-0.0000,-0.0000,0.0000,-0.0525,0.8713,-0.9640,1.0000
4.4147,6.0042,1.8673,0.1813,0.0322,-0.0374,-23.8846,47.0764,-14.8697,-0.0000,-0.0000,-0.0000,0.0000,-0.0125,0.8970,-0.9941,1.0000
2.6522,4.8801,3.2926,0.2281,0.2900,-0.7799,-18.5211,46.5591,-8.1070,-0.0000,-0.0000,-0.0000,0.0000,-0.0161,0.7980,-0.9864,1.0000
5.8557,8.3872,5.0049,-0.1958,-0.3449,0.4920,-18.6584,47.6089,-13.2538,-0.0000,-0.0000,-0.0000,0.0000,-0.1215,0.8249,-0.9251,1.0000
4.9898,5.8586,2.9271,-0.1586,0.0237,0.1341,-18.8431,48.6954,-13.7100,-0.0000,-0.0000,-0.0000,0.0000,-0.0129,0.8262,-0.9805,1.0000
4.2651,6.2464,2.3198,-0.1532,0.0152,0.0276,-19.2184,47.5174,-15.4602,-0.0000,-0.0000,-0.0000,0.0000,0.0832,0.8501,-1.0172,1.0000
6.0185,5.8175,4.0891,-0.0392,0.1196,0.0233,-16.9968,47.4792,-16.7953,-0.0000,-0.0000,-0.0000,0.0000,0.0696,0.7892,-1.0146,1.0000
0.9096,8.0054,1.2863,-0.5623,0.4509,1.1152,-28.9932,31.4697,-26.1246,-0.0000,-0.0000,-0.0000,0.0000,0.2748,1.1999,-1.3546,1.0000
2.6849,6.1511,7.4087,-1.3985,-0.7124,0.0063,-38.2553,30.8258,-7.5119,-0.0000,-0.0000,-0.0000,0.0000,-0.9458,0.8482,-0.2371,1.0000
-0.1518,7.8493,3.5887,0.9887,0.8280,0.3258,-38.3286,26.4236,-18.1839,-0.0000,-0.0000,-0.0000,0.0000,-0.7606,1.1000,-0.2482,1.0000
3.6302,7.9012,1.9966,0.1908,0.0589,-0.0726,-34.5047,37.2955,-13.3163,-0.0000,-0.0000,-0.0000,0.0000,-0.0796,1.1227,-0.9799,1.0000
2.6829,8.3222,1.6063,0.4987,0.3401,0.0734,-36.3434,35.1318,-5.6564,-0.0000,-0.0000,-0.0000,0.0000,-0.2135,1.1618,-0.9610,1.0000
3.1498,8.2631,3.8936,0.3869,0.1665,-0.3027,-38.6078,36.5692,-2.3987,-0.0000,-0.0000,-0.0000,0.0000,-0.4769,1.0831,-0.7658,1.0000
2.7216,7.3031,3.1861,0.2281,0.3081,0.3226,-28.4103,43.4143,-7.6706,-0.0000,-0.0000,-0.0000,0.0000,-0.2950,0.9641,-0.7814,1.0000
2.7675,6.5050,2.3290,-0.3301,-0.1478,0.2449,-27.9343,44.7723,-10.7071,-0.0000,-0.0000,-0.0000,0.0000,-0.2174,0.9663,-0.8152,1.0000
2.3206,7.8027,3.6749,0.8332,0.0972,-0.2579,-31.3400,41.7221,-7.6614,-0.0000,-0.0000,-0.0000,0.0000,-0.2046,0.9988,-0.9050,1.0000
3.5624,6.7400,2.7855,-0.0158,0.1590,-0.0065,-31.4819,45.1126,-9.1263,-0.0000,-0.0000,-0.0000,0.0000,-0.1963,1.0397,-0.9387,1.0000
3.1410,6.8075,3.5428,-0.5218,-0.3385,0.1351,-29.4373,41.3986,-5.4077,-0.0000,-0.0000,-0.0000,0.0000,-0.3276,0.9813,-0.8405,1.0000
4.0213,6.4440,4.6533,-0.3183,0.1217,-0.0896,-33.2062,36.4120,-3.7079,-0.0000,-0.0000,-0.0000,0.0000,-0.6527,0.8687,-0.7436,1.0000
2.0605,6.6255,5.3018,0.6809,-0.1031,-0.1866,-36.7233,31.6177,-1.4389,-0.0000,-0.0000,-0.0000,0.0000,-0.8213,0.8188,-0.6020,1.0000
-0.0345,7.4523,4.8564,0.8854,0.9835,0.9916,-36.1496,30.0369,-6.4377,-0.0000,-0.0000,-0.0000,0.0000,-0.9925,0.9366,-0.3197,1.0000
0.5808,5.4695,6.7335,-0.7082,0.9484,-0.5072,-41.9296,26.0391,6.9473,-0.0000,-0.0000,-0.0000,0.0000,-1.0325,0.8247,-0.3545,1.0000
5.5436,3.7166,4.5931,-0.4888,0.7332,0.0031,-26.3382,38.1134,13.1943,-0.0000,-0.0000,-0.0000,0.0000,-0.7606,0.4030,-0.7290,1.0000
3.3924,3.4480,7.3005,-1.1876,1.6280,0.7530,-30.6763,38.8641,2.8763,-0.0000,-0.0000,-0.0000,0.0000,-0.8013,0.5771,-0.4693,1.0000
0.5266,-0.3883,8.7051,0.6063,0.4978,0.3205,-43.3914,16.6748,12.1185,-0.0000,-0.0000,-0.0000,0.0000,-1.2534,-0.0325,-0.2635,1.0000
1.8178,-0.3512,9.2957,0.6841,-0.0754,0.0925,-40.8112,19.1711,11.4426,-0.0000,-0.0000,-0.0000,0.0000,-1.1738,0.0792,-0.2869,1.0000
2.4603,2.7892,7.1293,-0.7114,-0.1489,0.1458,-40.1855,20.7108,20.7382,-0.0000,-0.0000,-0.0000,0.0000,-1.1198,0.2855,-0.3948,1.0000
8.4218,0.8659,-0.3210,0.2356,0.0578,0.6348,1.7609,-2.0157,-60.3638,-0.0000,-0.0000,-0.0000,1.0000,1.7352,0.5424,-1.6881,1.0000
6.6102,3.0394,-0.2624,0.1898,-0.0093,-0.1269,6.9229,6.3309,-60.4004,-0.0000,-0.0000,-0.0000,1.0000,1.5967,0.4876,-1.6035,1.0000
9.2032,2.4692,-0.1997,-0.1021,-0.0817,-0.2920,9.0378,7.9605,-61.7493,-0.0000,-0.0000,-0.0000,1.0000,1.5721,0.3832,-1.5521,1.0000
8.4538,1.8678,-0.2472,0.0524,0.0546,0.2161,8.9691,5.8960,-61.9919,-0.0000,-0.0000,-0.0000,1.0000,1.5608,0.3700,-1.5813,1.0000
8.4753,3.1870,-1.1063,-0.2171,-0.0104,-0.2132,4.5288,2.2766,-63.3240,-0.0000,-0.0000,-0.0000,1.0000,1.6423,0.3768,-1.6843,1.0000
8.6102,1.9125,-0.6626,-0.0020,-0.0168,0.1906,8.5556,3.9688,-63.6185,-0.0000,-0.0000,-0.0000,1.0000,1.6173,0.3226,-1.6148,1.0000
8.2495,2.2234,-0.3841,0.2015,-0.1595,0.0776,3.9963,7.9178,-62.0667,-0.0000,-0.0000,-0.0000,1.0000,1.5187,0.3094,-1.6164,1.0000
6.8872,3.3000,-0.0337,0.3517,0.2314,0.2832,6.6254,7.1533,-63.9328,-0.0000,-0.0000,-0.0000,1.0000,1.5028,0.3375,-1.6156,1.0000
9.1269,1.9843,0.1391,-0.0989,-0.1861,-0.1440,11.0809,6.6711,-63.0508,-0.0000,-0.0000,-0.0000,1.0000,1.5318,0.2637,-1.5360,1.0000
10.1740,2.4017,0.9040,-0.1106,0.0258,-0.2111,15.1718,10.4370,-59.6252,-0.0000,-0.0000,-0.0000,1.0000,1.5005,0.2855,-1.4919,1.0000
9.6648,3.1631,-0.7951,-0.0318,-0.2181,-0.1589,10.1410,5.1453,-63.5818,-0.0000,-0.0000,-0.0000,1.0000,1.4919,0.3166,-1.5231,1.0000
8.1006,2.3862,1.0608,0.1173,0.0653,0.0766,15.4297,5.2917,-58.3176,-0.0000,-0.0000,-0.0000,1.0000,1.5315,0.2906,-1.5033,1.0000
8.7451,1.3595,0.5337,-0.1117,-0.1137,0.0329,19.6976,-2.0004,-57.0297,-0.0000,-0.0000,-0.0000,1.0000,1.6547,0.2042,-1.4646,1.0000
8.6158,0.1823,1.4391,-0.1127,0.2229,0.5432,18.4402,0.7004,-55.9662,-0.0000,-0.0000,-0.0000,1.0000,1.5907,0.2386,-1.4917,1.0000
9.0575,2.3945,1.5576,0.0598,0.0226,-0.1088,19.5450,1.3092,-59.6390,-0.0000,-0.0000,-0.0000,1.0000,1.5624,0.2284,-1.4608,1.0000
8.4590,2.1364,-0.2600,-0.0456,-0.0583,0.0457,11.9995,1.6586,-62.3352,-0.0000,-0.0000,-0.0000,1.0000,1.5926,0.2843,-1.5088,1.0000
9.1816,2.1567,0.6359,0.0524,0.0258,-0.0044,19.2642,-3.3234,-59.7473,-0.0000,-0.0000,-0.0000,1.0000,1.6828,0.2179,-1.4828,1.0000
