a02a5c6f-6e8f-4019-aba2-1b2cd4104a30,BL,1659769237636
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.3306,8.1107,3.8676,0.0385,0.0844,0.0862,-15.1367,-8.6868,56.3141,-0.0000,-0.0000,-0.0000,0.0000,-2.6632,1.3163,0.3884,1.0000
-1.3629,8.1371,1.3617,0.0747,0.0205,-0.1386,-16.8747,-7.2220,54.5761,-0.0000,-0.0000,-0.0000,0.0000,-2.7127,1.3064,0.4659,1.0000
-0.8174,8.2053,2.8042,-0.0073,0.0631,0.0116,-14.3112,-8.3557,54.9194,-0.0000,-0.0000,-0.0000,0.0000,-2.7905,1.3002,0.5265,1.0000
-1.2854,7.9886,0.5349,-0.4675,-0.1883,0.2523,-15.4892,-9.8419,55.7465,-0.0000,-0.0000,-0.0000,0.0000,-2.7007,1.2940,0.4368,1.0000
-0.5345,7.9926,1.7799,0.0396,0.2783,-0.2782,-13.4247,-8.5541,51.8936,-0.0000,-0.0000,-0.0000,0.0000,-2.6476,1.3032,0.3993,1.0000
-1.4658,7.0269,1.5648,0.2548,0.1622,-0.1738,-16.2964,-7.3090,53.5812,-0.0000,-0.0000,-0.0000,0.0000,-2.5908,1.2910,0.3907,1.0000
-0.0153,7.5237,2.9471,-0.0936,-0.1521,0.0031,-18.8431,-7.0740,53.5385,-0.0000,-0.0000,-0.0000,0.0000,-2.5070,1.3046,0.3063,1.0000
-0.8074,8.7791,2.2855,-0.2480,-0.1819,0.3056,-19.1498,-10.8368,55.8319,-0.0000,-0.0000,-0.0000,0.0000,-2.5819,1.2781,0.3742,1.0000
-1.3545,7.8402,1.8290,-0.0595,-0.0945,0.1000,-17.4850,-9.6695,57.3868,-0.0000,-0.0000,-0.0000,0.0000,-2.5581,1.2769,0.3197,1.0000
-0.5157,7.9531,2.9116,0.0130,0.1867,-0.2057,-17.0837,-8.4656,53.9749,-0.0000,-0.0000,-0.0000,0.0000,-2.6215,1.2890,0.4018,1.0000
-1.0712,7.9990,1.3521,0.1823,0.1388,-0.0672,-17.1738,-8.1955,51.7349,-0.0000,-0.0000,-0.0000,0.0000,-2.6240,1.2875,0.4428,1.0000
1.1626,8.3625,1.6794,1.3371,-1.1438,0.8425,-16.6931,-9.2651,42.3111,-0.0000,-0.0000,-0.0000,0.0000,-2.2793,1.2962,0.1535,1.0000
0.7153,8.3425,3.3002,0.8140,-0.6442,-0.0406,-1.6464,20.1935,37.7701,-0.0000,-0.0000,-0.0000,0.0000,-0.9508,1.4171,-1.2854,1.0000
-0.5811,8.0493,3.0971,-0.2150,0.1899,0.0084,-9.3872,-10.1563,30.8746,-0.0000,-0.0000,-0.0000,0.0000,-2.4013,1.1408,0.1294,1.0000
5.5747,4.6714,22.0620,3.1501,0.5979,0.2491,-27.5879,-26.2589,28.8834,-0.0000,-0.0000,-0.0000,0.0000,-1.8812,0.6877,-0.2460,1.0000
