be040bd0-3dd9-4f49-a9bc-5b42c1ebbed8,DS,1659772582711
Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z,Magnetometer x,Magnetometer y,Magnetometer z,GPS-Longitude,GPS-Latitude,GPS-Speed,Proximity_ON/OFF,Orientation yaw,Orientation pitch,Orientation roll,Screen
-0.0596,8.3837,-0.4216,0.0447,0.1124,0.1776,36.2366,10.8688,61.7004,-0.0000,-0.0000,-0.0000,0.0000,1.6314,1.5568,1.2477,1.0000
1.5642,7.9828,3.5251,-0.3207,-0.2965,0.2089,19.9112,-30.8228,32.7118,-0.0000,-0.0000,-0.0000,0.0000,2.7669,1.0359,-0.1319,1.0000
-1.2104,7.0314,6.3467,-0.0409,-0.1043,-0.1893,20.7108,-31.4438,32.8979,-0.0000,-0.0000,-0.0000,0.0000,2.4183,0.9045,0.1289,1.0000
-1.4467,6.9384,4.7689,0.1306,-0.0338,-0.0359,20.9946,-28.1387,34.5505,-0.0000,-0.0000,-0.0000,0.0000,2.4255,0.9558,0.1867,1.0000
-1.4124,6.9441,5.0657,0.2535,-0.2087,0.0265,20.6070,-28.2135,32.5882,-0.0000,-0.0000,-0.0000,0.0000,2.4600,0.9982,0.1752,1.0000
-1.8943,7.7677,2.4318,0.9370,0.5543,0.5970,-41.1926,-22.1481,34.9136,-0.0000,-0.0000,-0.0000,0.0000,-2.9350,1.2653,0.8689,1.0000
-2.7970,8.1309,1.2607,-0.0298,-0.2747,-0.1563,-18.9987,13.0951,61.6577,-0.0000,-0.0000,-0.0000,0.0000,2.0628,1.3462,1.6132,1.0000
-0.8881,8.4968,1.1646,-0.0897,0.0020,-0.0621,-12.9333,8.5938,65.3854,-0.0000,-0.0000,-0.0000,0.0000,2.0498,1.3470,1.4787,1.0000
-1.8868,8.3475,1.1754,-0.1982,0.2217,0.0702,-6.8390,1.4191,67.4500,-0.0000,-0.0000,-0.0000,0.0000,2.3401,1.3110,1.0956,1.0000
-0.0261,8.3751,-0.7649,-0.0032,-0.3195,0.0557,3.6667,0.9354,67.3553,-0.0000,-0.0000,-0.0000,0.0000,2.3414,1.4717,0.7976,1.0000
-1.6214,7.5041,3.8881,0.1442,-0.2080,-0.1167,9.5734,-32.6294,34.4467,-0.0000,-0.0000,-0.0000,0.0000,2.4197,0.9227,0.2958,1.0000
-2.6411,7.0443,4.9936,0.1585,-0.1725,-0.2025,17.6025,-31.8893,34.7855,-0.0000,-0.0000,-0.0000,0.0000,2.2496,0.8782,0.3988,1.0000
-3.6646,7.2891,3.9406,0.3867,0.3361,-0.1239,24.6628,-15.0574,44.9921,-0.0000,-0.0000,-0.0000,0.0000,1.8616,1.0584,0.7342,1.0000
-3.2225,7.8073,-1.6782,0.4828,-0.1744,0.0171,25.5798,39.7888,46.0419,-0.0000,-0.0000,-0.0000,0.0000,0.6939,1.0936,1.8596,1.0000
-3.5758,7.6379,-1.6322,-0.0258,0.0114,-0.1067,21.9849,40.8340,47.6532,-0.0000,-0.0000,-0.0000,0.0000,0.7695,1.0805,1.8510,1.0000
-4.7280,7.4819,-1.1788,-0.1768,0.2436,0.0406,17.8680,48.7381,46.9727,-0.0000,-0.0000,-0.0000,0.0000,0.7886,1.0327,1.9436,1.0000
-3.9617,7.5959,-1.5166,-0.1664,-0.0097,0.2310,22.7386,34.7672,49.7787,-0.0000,-0.0000,-0.0000,0.0000,0.7273,1.1211,1.9870,1.0000
-1.9632,8.3758,1.9057,-0.6532,0.0845,-0.0560,24.1028,-6.3339,47.9904,-0.0000,-0.0000,-0.0000,0.0000,1.7505,1.2076,0.8243,1.0000
-1.8837,7.5298,3.7621,-0.3343,0.3237,-0.3421,21.8277,-17.8482,43.5608,-0.0000,-0.0000,-0.0000,0.0000,1.9804,1.0350,0.5949,1.0000
-3.2415,7.2721,1.3930,0.1634,0.0227,-0.1348,13.5452,-0.0259,49.3652,-0.0000,-0.0000,-0.0000,0.0000,1.6322,1.0862,1.0350,1.0000
-4.3217,7.7352,1.7008,0.1180,0.0167,-0.1320,13.5437,-0.1862,50.0458,-0.0000,-0.0000,-0.0000,0.0000,1.6211,1.0527,1.1477,1.0000
